date,rain,obs_flow,et,temp
1967-12-23,0.51,,0.61,-10
1967-12-24,0.02,,0.33,-9.5
1967-12-25,0.51,,0.26,-9
1967-12-26,0.12,,0.65,-7.4
1967-12-27,0,,0.61,-10.7
1967-12-28,0,,0.54,-13.4
1967-12-29,0.76,,0.59,-14.1
1967-12-30,0.15,,0.25,-15.2
1967-12-31,0.05,,0.46,-7.6
1968-01-01,0.02,,0.53,-3.4
1968-01-02,0.75,,0.78,0.44
1968-01-03,0.23,,1.4,-0.77
1968-01-04,0.02,,0.56,1.2
1968-01-05,0.12,,0.46,5
1968-01-06,0,,0.56,4
1968-01-07,0,,1.06,-0.43
1968-01-08,0,,0.8,-3.83
1968-01-09,0,,0.45,-2
1968-01-10,0,,0.85,1.74
1968-01-11,0,,0.59,0.34
1968-01-12,0.64,,0.45,0.67
1968-01-13,1.12,,1.05,-0.76
1968-01-14,0.07,,0.69,-8.36
1968-01-15,0,,0.68,-9.93
1968-01-16,0.02,,0.3,-4.89
1968-01-17,0,,1.13,2.74
1968-01-18,0,,0.86,-4.46
1968-01-19,0,,0.31,-5.5
1968-01-20,0,,0.53,-4.63
1968-01-21,0,,0.58,-4.1
1968-01-22,0,,0.44,-3.83
1968-01-23,0,,0.35,-3.43
1968-01-24,0,,0.68,-2.8
1968-01-25,0,,0.65,-4.73
1968-01-26,0,,0.69,-4.43
1968-01-27,0,,0.67,-4.7
1968-01-28,0,,0.76,-1.47
1968-01-29,0.01,,0.7,-0.33
1968-01-30,0,,0.7,-3.2
1968-01-31,0,,0.79,-8.3
1968-02-01,0,,0.79,-8.36
1968-02-02,0.01,,0.87,-7.06
1968-02-03,0.02,,0.91,-4.73
1968-02-04,0.07,,0.86,-4.5
1968-02-05,0,,0.84,-5.2
1968-02-06,0,,0.71,-5.56
1968-02-07,0,,0.8,-4.96
1968-02-08,0,,0.86,-4.33
1968-02-09,0.02,,0.76,-5.06
1968-02-10,1.85,,0.95,-3.16
1968-02-11,0.06,,0.78,-5.2
1968-02-12,0,,0.78,-4.23
1968-02-13,0,,0.91,-0.36
1968-02-14,0.15,,1.07,-2.47
1968-02-15,0.06,,1.4,-1.37
1968-02-16,0,,0.83,-1.07
1968-02-17,0.21,,1.12,-0.37
1968-02-18,1.19,,1.06,2.67
1968-02-19,0,,1.22,-5.73
1968-02-20,0,,1.02,-7.53
1968-02-21,0.53,,0.87,-6.73
1968-02-22,1.18,,0.56,-5.56
1968-02-23,0.18,,0.72,-3.93
1968-02-24,0,,1.06,-4.03
1968-02-25,0,,1.14,-1.53
1968-02-26,0,,1.18,-0.16
1968-02-27,0,,1.19,1.94
1968-02-28,2.71,,1.53,2.17
1968-02-29,0.42,,1.7,2.6
1968-03-01,0,,1.71,-0.06
1968-03-02,0,,1.39,-0.03
1968-03-03,0.17,,1.51,-0.03
1968-03-04,3.97,,1.56,4.54
1968-03-05,4.95,,2.25,5.84
1968-03-06,0.79,,1.64,4
1968-03-07,1.26,,0.74,4.27
1968-03-08,0.95,,1.76,2.27
1968-03-09,0,,2.34,1.43
1968-03-10,0,,1.75,2.67
1968-03-11,0.01,,0.91,5.4
1968-03-12,0,,1.26,6.04
1968-03-13,0.12,,1.4,6.74
1968-03-14,0.04,,1.99,3.9
1968-03-15,0.46,,1.35,6.77
1968-03-16,0,,2.4,4.27
1968-03-17,0,,1.85,2.67
1968-03-18,0.73,,2.08,6.8
1968-03-19,0.37,,2.3,9.44
1968-03-20,0,,1.23,9.23
1968-03-21,0.51,,2.64,7.1
1968-03-22,0,,2.61,6.47
1968-03-23,0,,2.5,5.53
1968-03-24,0,,2.31,3.77
1968-03-25,0,,2.49,4.13
1968-03-26,0,,2.24,5.9
1968-03-27,0,,2.45,4.3
1968-03-28,1.02,,2.42,7.17
1968-03-29,9.2,,1.6,8.53
1968-03-30,2.68,,2.85,10.73
1968-03-31,0,,2.6,12.64
1968-04-01,0,,3.26,11.23
1968-04-02,0,,3.16,9.67
1968-04-03,0,,3.33,13.67
1968-04-04,1.85,,3.47,11.27
1968-04-05,0.17,,3.66,9.43
1968-04-06,0,,2.84,9.97
1968-04-07,0.97,,3.33,9.96
1968-04-08,8.82,,1.53,8.63
1968-04-09,2.13,,1.66,8.2
1968-04-10,0.03,,3.11,10.03
1968-04-11,0.02,,3.76,9.03
1968-04-12,0,,3.04,7.77
1968-04-13,0,,3.45,8.47
1968-04-14,0,,2.83,10.33
1968-04-15,0,,3.3,10.13
1968-04-16,0.01,,3.97,10.46
1968-04-17,0,,4.22,10.3
1968-04-18,0,,4.72,9.8
1968-04-19,0,,3.65,11.6
1968-04-20,0,,3.98,12.87
1968-04-21,0,,4.13,14.03
1968-04-22,0,,3.41,13.63
1968-04-23,0,,3.73,12.7
1968-04-24,0.09,,4.78,12.53
1968-04-25,2.53,,1.88,13.97
1968-04-26,0.1,,3.38,14.1
1968-04-27,0.01,,4.1,12.3
1968-04-28,0,,3.98,11.83
1968-04-29,0,,4.56,13.1
1968-04-30,0,,4.43,12.86
1968-05-01,0.14,,4.4,15.63
1968-05-02,12.33,,2.53,13.63
1968-05-03,1.67,,3.09,13.06
1968-05-04,0,,4.63,14.7
1968-05-05,0,,4.25,15.56
1968-05-06,1.51,,4.3,14
1968-05-07,0,,4.15,13.83
1968-05-08,0,,4.6,14.67
1968-05-09,0,,4.91,15.83
1968-05-10,0,,4.61,18.03
1968-05-11,0.01,,4.28,17.67
1968-05-12,4.67,,1.88,14.87
1968-05-13,0.07,,6.33,18.63
1968-05-14,0,,4.98,17.2
1968-05-15,0,,5.23,16.03
1968-05-16,0,,4.83,17.13
1968-05-17,2.86,,2.85,14.8
1968-05-18,10.79,,1.88,14.63
1968-05-19,0.56,,4.79,16.6
1968-05-20,0,,5.44,15.06
1968-05-21,0,,4.85,16.23
1968-05-22,0,,4.89,17.7
1968-05-23,0,,4.57,16.63
1968-05-24,0.81,,3.97,16.13
1968-05-25,5.91,,3.66,15.67
1968-05-26,4.22,,2.27,13.2
1968-05-27,7.33,,1.88,12.47
1968-05-28,0,,3.57,14.2
1968-05-29,1.89,,2.23,17.4
1968-05-30,2.33,,2.94,18.3
1968-05-31,2.15,,4.83,17.9
1968-06-01,7.39,,3.32,14.76
1968-06-02,3.47,,2.89,14.33
1968-06-03,0,,4.69,15.97
1968-06-04,0,,5.12,17.33
1968-06-05,0,,5.74,22.17
1968-06-06,0,,5.46,21.93
1968-06-07,0,,5.41,21.06
1968-06-08,0.36,,5.5,19.76
1968-06-09,21.76,,2.29,19.57
1968-06-10,5.39,,2.46,16.1
1968-06-11,0.17,,3.93,18.6
1968-06-12,0,,4.44,20.7
1968-06-13,0,,5.2,21.87
1968-06-14,0,,4.81,21.2
1968-06-15,4.37,,3.36,21.4
1968-06-16,0.01,,5.3,19.86
1968-06-17,0.44,,4.75,22.43
1968-06-18,5.4,,3.65,19.23
1968-06-19,5.86,,3.07,17.46
1968-06-20,0.9,,4.63,17.53
1968-06-21,1.17,,5.21,17.46
1968-06-22,8.8,,4.08,19.6
1968-06-23,0.55,,4.39,19.6
1968-06-24,0.01,,5.36,20.66
1968-06-25,3.37,,5.09,21.33
1968-06-26,0.07,,5.26,21.83
1968-06-27,5.41,,4.87,22.73
1968-06-28,4.96,,4.42,22.13
1968-06-29,0.92,,5.3,24.03
1968-06-30,2.21,,5.65,23.23
1968-07-01,0,,4.49,21.06
1968-07-02,1.06,,5.62,20.63
1968-07-03,6,,3.13,20.23
1968-07-04,8.25,,2.21,18.3
1968-07-05,1.95,,2.13,19.4
1968-07-06,0.43,,2.37,21.43
1968-07-07,7.56,,2.35,21.5
1968-07-08,1.02,,4.42,22.6
1968-07-09,0.01,,4.14,22.2
1968-07-10,0,,4.93,22.86
1968-07-11,0,,5.73,23.16
1968-07-12,2.05,,4.3,24.03
1968-07-13,4.58,,5.38,23.66
1968-07-14,18.76,,2.67,23.6
1968-07-15,27.43,,2.39,22
1968-07-16,75.3,,2.2,21.13
1968-07-17,26.39,,3.77,23.06
1968-07-18,57.82,,2.49,23.8
1968-07-19,17.08,,2.51,23.47
1968-07-20,3.13,,2.88,25.4
1968-07-21,0.92,,4.3,26.27
1968-07-22,0,,4.45,28.53
1968-07-23,0.33,,4.57,30.27
1968-07-24,0,,4.16,28.6
1968-07-25,0,,5.1,27.2
1968-07-26,0,,4.49,27.8
1968-07-27,0,,5.05,27.5
1968-07-28,0.58,,4.87,24.97
1968-07-29,3.92,,3.48,22.9
1968-07-30,1.8,,2.28,22
1968-07-31,6.68,,2.97,22.13
1968-08-01,7.52,,4,23.3
1968-08-02,3.01,,5.43,24
1968-08-03,20.79,,5.56,24.2
1968-08-04,0.01,,5.56,23.7
1968-08-05,2.34,,4.11,24.6
1968-08-06,8.97,,2.71,26
1968-08-07,30.62,,3.6,27.63
1968-08-08,13.35,,3.46,24.73
1968-08-09,0.86,,4.28,24.17
1968-08-10,0,,4.84,23.67
1968-08-11,0,,4.6,22.33
1968-08-12,0,,5.33,22.13
1968-08-13,0.5,,4.44,23.2
1968-08-14,18.53,,3.89,23.06
1968-08-15,53.03,,2.19,22.1
1968-08-16,32.97,,2.02,22.47
1968-08-17,13,,4.53,26.23
1968-08-18,4.47,,3.41,26.53
1968-08-19,3.96,,2.42,25.33
1968-08-20,33.28,,2.77,25.57
1968-08-21,16.66,,4.04,24.5
1968-08-22,42.16,,2.3,22.93
1968-08-23,44.33,,2.97,22.27
1968-08-24,5.91,,4.2,24.57
1968-08-25,2.52,,4.13,24.5
1968-08-26,0,,4.14,24
1968-08-27,0,,3.04,23.2
1968-08-28,0,,4.76,24.77
1968-08-29,2.81,,4.24,22.83
1968-08-30,5.37,,4.24,21.23
1968-08-31,0.26,,3.43,20.27
1968-09-01,0.01,,3.19,20.47
1968-09-02,0,,4.1,21.6
1968-09-03,0.19,,5.01,21.47
1968-09-04,30.15,,4.9,20.43
1968-09-05,35.14,,2.1,18.1
1968-09-06,13.02,,3.13,20.57
1968-09-07,0,,3.27,22.07
1968-09-08,0.02,,3.51,22.1
1968-09-09,1.24,,4.25,22.33
1968-09-10,0.71,,3.62,20.33
1968-09-11,0.13,,3.36,19.93
1968-09-12,0,,1.74,20.13
1968-09-13,0,,3.35,21.27
1968-09-14,0,,3.27,20.87
1968-09-15,0,,3.01,22.93
1968-09-16,0,,3.23,22.93
1968-09-17,0,,3.08,22.43
1968-09-18,0.15,,3.94,22.7
1968-09-19,1.98,,3.1,22.57
1968-09-20,2.19,,3.55,18.9
1968-09-21,0.02,,2.69,15.77
1968-09-22,0.24,,1.99,17
1968-09-23,0.3,,3.16,19.27
1968-09-24,0,,3.81,17.47
1968-09-25,0,,4.26,19.3
1968-09-26,0,,3.7,18.73
1968-09-27,0,,3.1,18.4
1968-09-28,0.03,,2.56,20.33
1968-09-29,1,,2.04,16.8
1968-09-30,0.17,,2.41,13.73
1968-10-01,0.12,,2.62,14.8
1968-10-02,0,,1.74,15.13
1968-10-03,0,,1.29,16.2
1968-10-04,0,,2.73,17.77
1968-10-05,0.17,,2.8,17.2
1968-10-06,13.72,,2.89,18.77
1968-10-07,13.97,,1.82,13.3
1968-10-08,1.68,,2.46,13.87
1968-10-09,1.67,,1.21,14.2
1968-10-10,0.29,,1.87,12.6
1968-10-11,0.07,,1.64,13.73
1968-10-12,0,,2.06,13.2
1968-10-13,0,,2.28,14.63
1968-10-14,2.25,,1.97,14.27
1968-10-15,0.19,,1.92,12.73
1968-10-16,4.56,,0.85,10.14
1968-10-17,9.75,,1.96,11.4
1968-10-18,2.45,,1.43,10.47
1968-10-19,2.01,,0.99,9.93
1968-10-20,0,,1.33,11.07
1968-10-21,0,,1.36,12.03
1968-10-22,0,,1.46,13.53
1968-10-23,1.92,,1.86,13.27
1968-10-24,98.41,,1.07,10.47
1968-10-25,36.46,,1.17,8.97
1968-10-26,0.39,,0.94,10.04
1968-10-27,0,,1.3,10.94
1968-10-28,0,,1.11,9.97
1968-10-29,0,,1.15,10.47
1968-10-30,0,,0.99,10.3
1968-10-31,0,,0.96,10.47
1968-11-01,0,,0.93,11
1968-11-02,0,,1.01,11.6
1968-11-03,0,,0.98,11.37
1968-11-04,0.07,,0.84,12.44
1968-11-05,4.18,,0.96,12.73
1968-11-06,0.18,,1.77,13.87
1968-11-07,0.11,,0.86,12.4
1968-11-08,4.29,,1.07,11.14
1968-11-09,2.51,,2.69,4.1
1968-11-10,0,,1.39,-2.5
1968-11-11,0,,0.87,3.54
1968-11-12,0.01,,0.71,5.7
1968-11-13,0.06,,0.47,6.01
1968-11-14,0.01,,0.87,6.34
1968-11-15,0,,0.99,5.94
1968-11-16,0.25,,1.11,7.14
1968-11-17,1.82,,0.87,4.2
1968-11-18,1.7,,0.73,5.5
1968-11-19,1.41,,0.8,11.23
1968-11-20,0.29,,0.53,7.8
1968-11-21,0.05,,0.78,8.24
1968-11-22,0,,0.64,8
1968-11-23,0,,0.53,9.74
1968-11-24,0,,0.88,14.07
1968-11-25,0.23,,0.57,10.74
1968-11-26,14.95,,0.82,12.53
1968-11-27,7.45,,1.95,8.97
1968-11-28,0.4,,0.99,4.17
1968-11-29,0.85,,1.01,5.73
1968-11-30,0.32,,1.63,11.2
1968-12-01,0,,1.13,11.34
1968-12-02,0,,0.53,10.54
1968-12-03,0,,0.64,9.27
1968-12-04,0,,0.57,7.74
1968-12-05,0,,0.55,8.8
1968-12-06,0,,0.47,8.34
1968-12-07,0.05,,0.61,11.23
1968-12-08,0,,1.62,10.27
1968-12-09,0.01,,1.26,10.4
1968-12-10,0.1,,0.53,11.14
1968-12-11,1.94,,0.69,8.93
1968-12-12,1.09,,1.79,5.77
1968-12-13,2.68,,0.73,3.43
1968-12-14,1.62,,0.9,1.33
1968-12-15,0.4,,0.69,-2.53
1968-12-16,0,,0.66,-2.4
1968-12-17,0,,0.32,1.34
1968-12-18,0,,0.38,2.2
1968-12-19,0.06,,0.52,5.4
1968-12-20,5.11,,0.46,4.37
1968-12-21,0,,1.43,0.33
1968-12-22,0.02,,1,-4.8
1968-12-23,0.51,,0.46,-1.76
1968-12-24,0.23,,0.47,2.97
1968-12-25,0,,0.38,3.84
1968-12-26,0,,0.5,3.23
1968-12-27,0,,0.49,0.87
1968-12-28,0,,0.54,0.87
1968-12-29,0,,0.45,-0.1
1968-12-30,0,,0.65,-0.5
1968-12-31,0,,1.21,-3.86
1969-01-01,0,,0.86,-8.3
1969-01-02,0,,0.9,-9.26
1969-01-03,0.05,,0.33,-9.6
1969-01-04,0.22,,0.37,-5.23
1969-01-05,0.46,,0.82,-4.4
1969-01-06,0,,0.74,-5.83
1969-01-07,0,,0.95,-6.73
1969-01-08,0,,0.44,-3.86
1969-01-09,0,,0.42,-2.36
1969-01-10,1.51,,0.48,1.4
1969-01-11,0.04,,0.52,-1.13
1969-01-12,0,,0.9,-4.43
1969-01-13,0.19,,0.62,-5.53
1969-01-14,0.14,,1,-5.07
1969-01-15,0,,0.98,-6.26
1969-01-16,0.05,,0.37,-4.1
1969-01-17,0.27,,0.38,0.8
1969-01-18,0,,0.56,4.67
1969-01-19,0.37,,0.59,6
1969-01-20,0,,0.53,2.9
1969-01-21,0,,0.64,2.17
1969-01-22,0,,0.74,1.6
1969-01-23,0.15,,1.34,3.17
1969-01-24,0.42,,0.68,-0.9
1969-01-25,3.69,,0.45,0.47
1969-01-26,6.3,,0.48,3.54
1969-01-27,1.95,,0.64,2.53
1969-01-28,13.25,,0.5,-0.7
1969-01-29,7.55,,1.09,-3.03
1969-01-30,4.78,,0.85,-3.76
1969-01-31,3.68,,0.5,-1.9
1969-02-01,1.12,,0.67,-1.66
1969-02-02,0.41,,0.4,-7.99
1969-02-03,1.07,,0.35,-7.63
1969-02-04,0.21,,0.57,-2.8
1969-02-05,0.07,,0.45,-9.89
1969-02-06,0.09,,0.34,-8.99
1969-02-07,0.95,,0.39,-1.29
1969-02-08,0.51,,1.05,0.47
1969-02-09,0,,0.57,0.67
1969-02-10,0,,0.96,5.07
1969-02-11,0,,0.86,4.5
1969-02-12,0.1,,0.67,5.21
1969-02-13,7.39,,0.94,2.2
1969-02-14,2.34,,1.34,-1.53
1969-02-15,0.78,,0.82,-0.97
1969-02-16,3.31,,0.73,-0.57
1969-02-17,0.11,,0.85,0.47
1969-02-18,2.33,,0.75,0.73
1969-02-19,5.58,,1.24,-0.37
1969-02-20,6.23,,0.92,-2.17
1969-02-21,5.82,,0.83,-3
1969-02-22,0,,1.08,-5.26
1969-02-23,0,,0.51,-6.06
1969-02-24,0,,0.96,-6.13
1969-02-25,0,,0.79,-7.76
1969-02-26,0,,0.72,-6.3
1969-02-27,0.09,,1.27,-1.96
1969-02-28,0,,1.13,-3.66
1969-03-01,0,,0.91,-3.1
1969-03-02,0.44,,1.05,-1.37
1969-03-03,3.06,,0.88,-0.93
1969-03-04,2.84,,1.09,-1.37
1969-03-05,0.05,,1.21,-2.26
1969-03-06,0,,1.32,0.8
1969-03-07,0,,1.49,2.6
1969-03-08,0,,0.89,3.57
1969-03-09,0.41,,1.08,2.07
1969-03-10,2.11,,1.74,0.13
1969-03-11,9.01,,1.52,0.4
1969-03-12,2.38,,1.32,-1.3
1969-03-13,0,,1.74,-0.3
1969-03-14,2.48,,1.64,2.5
1969-03-15,3.46,,1.74,1.4
1969-03-16,5.32,,1.17,1.43
1969-03-17,0.47,,1.96,1.8
1969-03-18,1.75,,1.21,3.24
1969-03-19,0.39,,1.52,6.93
1969-03-20,2.38,,1.05,7.67
1969-03-21,0.07,,3.26,3.4
1969-03-22,0,,3.04,3.3
1969-03-23,0,,2.12,4.93
1969-03-24,0.01,,2.46,8.03
1969-03-25,0,,2.76,11.87
1969-03-26,0,,3.05,13.54
1969-03-27,0,,3.5,9.67
1969-03-28,0,,3.87,4.03
1969-03-29,0,,1.47,3.57
1969-03-30,0,,2.31,3.76
1969-03-31,0,,2.69,5.16
1969-04-01,0.03,,2.41,7.53
1969-04-02,0.13,,2.15,5.93
1969-04-03,3.16,,2.47,9.5
1969-04-04,1.1,,2.07,4.37
1969-04-05,2.24,,3.03,4.93
1969-04-06,0.97,,2.12,6.6
1969-04-07,2.68,,2.21,6.2
1969-04-08,4.05,,1.96,9.13
1969-04-09,0.58,,2.45,8.03
1969-04-10,0,,2.35,8.07
1969-04-11,0,,3.14,10.13
1969-04-12,0.13,,3.98,16.17
1969-04-13,6,,1.73,19.24
1969-04-14,19.37,,1.75,14.8
1969-04-15,3.15,,1.98,8.87
1969-04-16,0,,2.74,6.33
1969-04-17,0.01,,3.4,6.57
1969-04-18,0,,3.36,10.67
1969-04-19,0.13,,3.47,12.03
1969-04-20,6.69,,1.75,12.53
1969-04-21,5.59,,2.08,15.7
1969-04-22,2.64,,4.05,14
1969-04-23,40.28,,3.1,14.53
1969-04-24,54.76,,2.8,8.7
1969-04-25,19.26,,2.39,6.83
1969-04-26,0.73,,3.87,10.16
1969-04-27,0,,3.66,15.77
1969-04-28,0,,4.26,15.77
1969-04-29,0,,2.19,15.6
1969-04-30,0.07,,3.03,13.3
1969-05-01,0,,3.93,18.53
1969-05-02,0.19,,4.72,17.9
1969-05-03,7.01,,4.34,17.93
1969-05-04,29.96,,2.04,17.9
1969-05-05,24.77,,2.08,17.73
1969-05-06,1.7,,4.72,13.57
1969-05-07,0,,4.72,17.2
1969-05-08,0,,3.59,19.91
1969-05-09,0.03,,4.64,18.97
1969-05-10,7.31,,2.61,20.2
1969-05-11,3.5,,3.23,17.2
1969-05-12,0.04,,3.88,17.63
1969-05-13,0,,3.62,15.6
1969-05-14,0,,3.32,15.86
1969-05-15,0.56,,3.56,16.76
1969-05-16,0.27,,4.41,18.73
1969-05-17,4.52,,4.67,16.73
1969-05-18,4.55,,3.78,14.17
1969-05-19,1.65,,4.89,14.94
1969-05-20,0,,4.95,14.47
1969-05-21,0,,4.53,19.3
1969-05-22,0,,4.99,20.07
1969-05-23,0.01,,4.7,16.86
1969-05-24,1.51,,2.28,15.56
1969-05-25,1.11,,5.7,15.6
1969-05-26,2.87,,3.89,15.53
1969-05-27,9.94,,1.88,12.6
1969-05-28,2.76,,2.56,11.2
1969-05-29,30.19,,1.74,13.5
1969-05-30,11.12,,3.91,15.46
1969-05-31,0.88,,3.96,15.7
1969-06-01,7.68,,4.79,19
1969-06-02,7.92,,2.34,16.33
1969-06-03,1.36,,3.76,16.23
1969-06-04,0.02,,4.95,19.47
1969-06-05,1.84,,2.17,17.33
1969-06-06,2.52,,4.03,13.5
1969-06-07,0,,4.74,15.9
1969-06-08,0.1,,5.19,19.6
1969-06-09,0.02,,5.33,23.04
1969-06-10,0.27,,4.34,22.5
1969-06-11,1.16,,2.77,18.67
1969-06-12,3.28,,4.47,18.97
1969-06-13,3.12,,4.1,18.73
1969-06-14,0.1,,5.4,20.17
1969-06-15,0,,3.59,22.13
1969-06-16,0.14,,4.13,19.13
1969-06-17,1.01,,3.25,20.37
1969-06-18,2.64,,2.65,18.7
1969-06-19,2.98,,3.56,18.13
1969-06-20,3.48,,4.3,19.4
1969-06-21,1.64,,3.9,19.37
1969-06-22,12.07,,3.11,18.77
1969-06-23,1.9,,5.02,20.83
1969-06-24,0,,5.08,23.23
1969-06-25,3.99,,5.31,22.7
1969-06-26,4.4,,3.54,19.7
1969-06-27,5.08,,5.58,22
1969-06-28,2.63,,2.92,21.44
1969-06-29,0,,5.12,23.03
1969-06-30,0.16,,4.94,22.23
1969-07-01,4.46,,3.02,20.76
1969-07-02,3.16,,5.4,23.5
1969-07-03,0.01,,4.88,23.3
1969-07-04,0.02,,5.52,23.07
1969-07-05,2.33,,3.23,20.3
1969-07-06,1.25,,5.96,21.03
1969-07-07,6.18,,3.86,20.67
1969-07-08,16.8,,2.52,18.17
1969-07-09,1.29,,5.46,20.1
1969-07-10,0.43,,3.18,18.73
1969-07-11,0.36,,2.55,19.73
1969-07-12,23.02,,3.67,21.37
1969-07-13,25.9,,4.44,21.06
1969-07-14,0.59,,3.34,23.37
1969-07-15,38.83,,2.22,23.1
1969-07-16,32.06,,2.29,22.97
1969-07-17,10.58,,3.26,25.27
1969-07-18,9.89,,2.41,24.6
1969-07-19,16.63,,2.71,25.7
1969-07-20,7.26,,4.74,25.57
1969-07-21,5.79,,2.87,25.9
1969-07-22,2.93,,2.58,26.07
1969-07-23,0.35,,3.69,26.03
1969-07-24,0.66,,2.9,26.87
1969-07-25,1.95,,2.58,27.3
1969-07-26,0.38,,2.46,27.3
1969-07-27,0.26,,3.74,27.17
1969-07-28,4.35,,2.84,29.07
1969-07-29,43.18,,3.01,27.43
1969-07-30,108.49,,2.26,24.03
1969-07-31,41.11,,3.78,23.73
1969-08-01,8.76,,2.63,24.27
1969-08-02,27.2,,2.03,21.7
1969-08-03,57.32,,2.14,21.57
1969-08-04,9.86,,2.68,21.5
1969-08-05,7.5,,2.95,22.83
1969-08-06,34.01,,2.13,23
1969-08-07,22.56,,2.52,25.33
1969-08-08,54.05,,2.08,24.4
1969-08-09,15.55,,2.07,25.1
1969-08-10,5.97,,2.19,25.87
1969-08-11,7.41,,3.26,27.57
1969-08-12,4,,2.26,28.7
1969-08-13,3.78,,3.45,28.9
1969-08-14,3.43,,4.59,28.34
1969-08-15,0,,4,26.57
1969-08-16,0,,4.08,26.2
1969-08-17,0,,3.32,25.6
1969-08-18,0.16,,4.51,26.87
1969-08-19,5.36,,3.44,26.57
1969-08-20,0,,4.31,25.7
1969-08-21,0.03,,3.64,25
1969-08-22,6.45,,2.68,25
1969-08-23,2.19,,4.63,25.97
1969-08-24,1.53,,4.02,25.6
1969-08-25,0.61,,3.51,23.93
1969-08-26,3.56,,3.92,22.2
1969-08-27,2.37,,4.35,23.7
1969-08-28,0.36,,3.58,23.47
1969-08-29,28.94,,3.45,23.63
1969-08-30,11.06,,3.14,21.7
1969-08-31,1.78,,1.91,22.03
1969-09-01,1.73,,2.28,23.27
1969-09-02,0.65,,3.53,23.53
1969-09-03,20.79,,2.7,24.87
1969-09-04,12.11,,1.83,22.73
1969-09-05,18.74,,1.65,20.27
1969-09-06,8.14,,1.7,21.27
1969-09-07,0,,3.48,19.53
1969-09-08,0,,3.86,18.1
1969-09-09,0,,3.07,18.57
1969-09-10,0,,3.75,20.13
1969-09-11,0,,3.3,20.43
1969-09-12,0,,3.92,20.53
1969-09-13,1.64,,3.27,19.67
1969-09-14,1.82,,2.16,20.1
1969-09-15,14.46,,1.59,19.37
1969-09-16,8.81,,2.3,20.37
1969-09-17,0.53,,3.67,20.83
1969-09-18,1.88,,3.52,22.9
1969-09-19,3.31,,1.84,22
1969-09-20,0.89,,3.24,20.77
1969-09-21,1.44,,1.39,19.37
1969-09-22,2.88,,2.95,19.33
1969-09-23,2.41,,1.63,18.97
1969-09-24,2.07,,2.58,19.2
1969-09-25,0,,2.39,19.57
1969-09-26,0,,3.46,17.53
1969-09-27,0,,2.33,16.07
1969-09-28,0.02,,1.75,16.2
1969-09-29,0.6,,1.68,15.67
1969-09-30,5.82,,1.23,14.8
1969-10-01,1.65,,3.03,15.84
1969-10-02,0,,2.32,12.74
1969-10-03,0,,2.1,12.97
1969-10-04,0,,2.12,12.73
1969-10-05,0.01,,2.38,13.3
1969-10-06,0,,2.11,13.1
1969-10-07,0.13,,2.47,15.3
1969-10-08,1.7,,2.36,16.2
1969-10-09,0.55,,2.98,9.97
1969-10-10,0,,1.8,8.67
1969-10-11,0,,1.83,10.13
1969-10-12,0,,1.67,11.4
1969-10-13,0,,1.48,13.2
1969-10-14,0.04,,1.33,14.37
1969-10-15,2.83,,1.83,18.2
1969-10-16,2.85,,3.3,17.1
1969-10-17,0,,1.83,13.07
1969-10-18,0,,1.48,13.2
1969-10-19,0,,2.29,14.87
1969-10-20,0,,3.21,16.27
1969-10-21,0,,2.55,15.9
1969-10-22,0,,2.71,15.27
1969-10-23,0,,2.28,13.87
1969-10-24,0.51,,1.09,14.5
1969-10-25,0,,1.86,14.57
1969-10-26,0,,2.34,14.17
1969-10-27,0,,1.78,11.43
1969-10-28,0,,1.49,13.54
1969-10-29,0.02,,1.29,14.54
1969-10-30,0,,1.44,13.97
1969-10-31,0.03,,0.81,14.57
1969-11-01,0.12,,1.87,11.64
1969-11-02,0,,1.64,8.07
1969-11-03,0,,1.43,6.37
1969-11-04,0,,1.44,4.74
1969-11-05,0,,1.04,4.7
1969-11-06,0,,0.79,8.84
1969-11-07,0,,1.04,11.67
1969-11-08,0.37,,1,11.6
1969-11-09,0.77,,1.86,13.74
1969-11-10,0.4,,1.61,5.3
1969-11-11,0.51,,1.05,6.54
1969-11-12,2.55,,0.77,12.67
1969-11-13,0.18,,0.89,13.13
1969-11-14,1.83,,0.6,11.44
1969-11-15,3.54,,0.68,10.67
1969-11-16,0.01,,1.05,7.83
1969-11-17,0,,1.51,2.27
1969-11-18,0.01,,0.98,0.73
1969-11-19,1.12,,0.68,5.4
1969-11-20,0.27,,1.33,5.9
1969-11-21,0,,0.55,2.7
1969-11-22,0,,0.92,5.17
1969-11-23,0.11,,0.81,3.07
1969-11-24,0.04,,1.15,-0.4
1969-11-25,0,,0.78,-0.7
1969-11-26,0.13,,0.62,4.6
1969-11-27,0.58,,0.54,5.73
1969-11-28,0.04,,0.49,3.23
1969-11-29,0.15,,0.39,2.67
1969-11-30,0.79,,0.44,4.87
1969-12-01,0.06,,0.42,4.07
1969-12-02,1.95,,0.85,-0.03
1969-12-03,0.46,,1.05,-3.46
1969-12-04,0,,0.84,0.94
1969-12-05,0.07,,0.41,3.34
1969-12-06,0.83,,0.53,8.14
1969-12-07,2.08,,0.63,4.77
1969-12-08,0.33,,1.25,-2.73
1969-12-09,0.05,,0.66,-3.57
1969-12-10,0.72,,0.51,0.07
1969-12-11,1.42,,0.37,3.07
1969-12-12,1.57,,1.1,-1.06
1969-12-13,0,,0.68,-7.26
