date,rain,obs_flow,et,temp,,,
2018-07-14,0,27.69,5.3,24,,,
2018-07-15,0,23.37,5.32,24,,,
2018-07-16,0,23.437,5.18,23.6,,,
2018-07-17,0,14.769,5,23.9,,,
2018-07-18,0,14.758,4.98,23.2,,,
2018-07-19,0,14.754,5.92,27.6,,,
2018-07-20,0,10.456,5.92,27.5,,,
2018-07-21,0,10.421,5.99,28.9,,,
2018-07-22,0,5.998,5.85,29,,,
2018-07-23,1.45,10.394,4.66,29.1,,,
2018-07-24,0,5.889,5.96,29.5,,,
2018-07-25,0,6.003,5.64,29.2,,,
2018-07-26,0,5.739,5.83,29.5,,,
2018-07-27,1.24,6.024,5.36,29.7,,,
2018-07-28,0.14,6.038,4.03,27.8,,,
2018-07-29,0.64,1.664,4.71,26.9,,,
2018-07-30,0.47,3.745,5.06,27,,,
2018-07-31,0,1.682,5.77,26.9,,,
2018-08-01,0,1.68,5.77,29.5,,,
2018-08-02,0,1.677,6,28.4,,,
2018-08-03,0,1.697,5.76,29.2,,,
2018-08-04,0,3.854,6.12,29.9,,,
2018-08-05,0,6.01,5.49,28.8,,,
2018-08-06,5.04,3.969,2.73,26.9,,,
2018-08-07,0.47,4.033,3.83,27.6,,,
2018-08-08,4.2,4.097,4.48,28.8,,,
2018-08-09,20.03,1.252,3.38,27.3,,,
2018-08-10,11.57,3.899,2.79,25.5,,,
2018-08-11,0.25,0.483,3.4,24.8,,,
2018-08-12,0.07,2.385,3.11,25.8,,,
2018-08-13,0,4.287,5.34,29,,,
2018-08-14,1.77,5.277,4.96,29.3,,,
2018-08-15,1.34,6.267,5.58,27.7,,,
2018-08-16,16.9,7.257,3.47,23.9,,,
2018-08-17,0.01,15.79,4.16,21.5,,,
2018-08-18,0,18.079,4.37,21.6,,,
2018-08-19,0,4.324,4.3,22.8,,,
2018-08-20,0.07,8.553,4.51,24.1,,,
2018-08-21,0,0.096,4.58,25.5,,,
2018-08-22,0,5.714,4.29,26.4,,,
2018-08-23,5.04,7.103,3.19,26.4,,,
2018-08-24,46.59,16.711,2.53,24.6,,,
2018-08-25,0.07,88.637,3.14,23.2,,,
2018-08-26,27.13,59.922,1.8,19.4,,,
2018-08-27,26.67,102.93,1.79,21.7,,,
2018-08-28,70.44,337.938,1.82,22.4,,,
2018-08-29,2.26,452.851,2.83,25.3,,,
2018-08-30,11.66,173.068,2.52,26,,,
2018-08-31,54.93,453.298,2.43,21.5,,,
2018-09-01,0.82,278.523,3.15,20.7,,,
2018-09-02,0.58,125.989,3.19,19.7,,,
2018-09-03,18.89,88.783,1.79,21.8,,,
2018-09-04,50.11,526.484,3.6,22.9,,,
2018-09-05,0.1,259.223,4.17,20.8,,,
2018-09-06,0,120.198,2.85,19.9,,,
2018-09-07,0.82,76.583,2.55,19.9,,,
2018-09-08,0,50.876,2.69,18.1,,,
2018-09-09,0.02,35.154,3.51,17.8,,,
2018-09-10,0.55,24.666,3.14,17.3,,,
2018-09-11,0.02,23.007,2.94,16.3,,,
2018-09-12,0.07,19.52,2.71,17.9,,,
2018-09-13,0.38,19.417,1.62,18,,,
2018-09-14,6.3,14.207,1.5,17.9,,,
2018-09-15,3.94,19.489,1.66,20.4,,,
2018-09-16,0.14,19.471,1.86,21.4,,,
2018-09-17,0.51,14.259,3.16,20.5,,,
2018-09-18,0,14.419,2.83,19.1,,,
2018-09-19,0.03,14.331,1.94,18.9,,,
2018-09-20,9.44,9.228,1.47,17.5,,,
2018-09-21,24.61,29.93,1.41,17.3,,,
2018-09-22,0.21,66.354,2.94,18.1,,,
2018-09-23,0,40.368,2.68,16.6,,,
2018-09-24,0,29.96,2.26,14.4,,,
2018-09-25,0,24.741,2.64,13.5,,,
2018-09-26,0.58,19.529,1.8,14.2,,,
2018-09-27,0.13,14.073,2.45,13.9,,,
2018-09-28,0,9.114,1.65,12.6,,,
2018-09-29,0,9.138,2.07,15.9,,,
2018-09-30,0.01,9.15,3.3,18.5,,,
2018-10-01,0,8.953,2.55,12.6,,,
2018-10-02,0,3.757,2.41,12.9,,,
2018-10-03,0,8.962,2.37,14.1,,,
2018-10-04,0.24,5.175,2.33,15.1,,,
2018-10-05,59.63,46.651,1.29,16.1,,,
2018-10-06,38.05,299.03,2.08,18.5,,,
2018-10-07,0.06,273.729,2.46,17,,,
2018-10-08,0,99.126,2.31,12.6,,,
2018-10-09,0,61.742,1.71,12.3,,,
2018-10-10,0,40.937,2.02,11.1,,,
2018-10-11,0,30.143,2.2,15.1,,,
2018-10-12,0,19.296,1.22,16.1,,,
2018-10-13,0,22.161,2.01,18.5,,,
2018-10-14,0,16.73,2.31,17,,,
2018-10-15,0,17.91,2.16,12.6,,,
2018-10-16,0,12.495,1.6,12.3,,,
2018-10-17,1.13,7.108,1.9,11.1,,,
2018-10-18,5.03,12.506,1.02,8.4,,,
2018-10-19,0.08,8.522,1.99,10.1,,,
2018-10-20,0,10.391,1.82,10.4,,,
2018-10-21,0,8.555,1.79,10,,,
2018-10-22,0,8.487,1.66,10.4,,,
2018-10-23,0,8.449,1.72,11.6,,,
2018-10-24,0,8.498,1.74,10.7,,,
2018-10-25,0,8.573,1.69,10.4,,,
2018-10-26,6.5,8.554,0.88,8.3,,,
2018-10-27,0.25,8.589,2.08,7.9,,,
2018-10-28,10.32,13.967,1.22,6.3,,,
2018-10-29,0,8.058,1.43,6.7,,,
2018-10-30,0.07,8.052,1.56,5.2,,,
2018-10-31,0.02,8.121,1.49,6,,,
2018-11-01,0,5.199,1.38,5.5,,,
2018-11-02,0,5.244,1.44,7.5,,,
2018-11-03,0,5.224,1.53,8.4,,,
2018-11-04,0,5.229,1.52,9,,,
2018-11-05,0,4.716,1.38,8.8,,,
2018-11-06,0,4.705,1.34,10.8,,,
2018-11-07,5.74,4.125,0.74,10.8,,,
2018-11-08,38.05,20.354,0.84,13.4,,,
2018-11-09,0.62,73.88,1.49,9.6,,,
2018-11-10,0,63.329,1.26,8.8,,,
2018-11-11,0,41.913,0.98,6.6,,,
2018-11-12,0,31.148,1.17,8.2,,,
2018-11-13,0.37,20.42,0.9,7.9,,,
2018-11-14,0.02,20.421,1.01,7.5,,,
2018-11-15,0,20.41,1.08,7.3,,,
2018-11-16,0,14.988,0.85,6.5,,,
2018-11-17,0,9.62,1.01,6.8,,,
2018-11-18,0,9.598,1.01,5.4,,,
2018-11-19,0,9.619,1.04,4.4,,,
2018-11-20,0,9.366,1.15,4.2,,,
2018-11-21,0.02,5.438,0.87,3.6,,,
2018-11-22,0.07,5.39,1.21,1.3,,,
2018-11-23,0,9.619,0.97,-0.6,,,
2018-11-24,2.22,9.615,0.47,-2,,,
2018-11-25,1.77,4.246,0.68,2.8,,,
2018-11-26,0,4.243,0.89,4,,,
2018-11-27,0,9.597,0.93,4.7,,,
2018-11-28,0,4.328,0.78,3.6,,,
2018-11-29,0,4.258,0.87,2.6,,,
2018-11-30,0,4.445,1.06,2.6,,,
2018-12-01,0,4.366,0.88,3.8,,,
2018-12-02,0,4.372,0.79,5.3,,,
2018-12-03,5.11,4.389,0.52,7.6,,,
2018-12-04,14.47,15.135,0.75,8.6,,,
2018-12-05,0,9.628,0.73,2.4,,,
2018-12-06,1.08,15.094,0.81,3.8,,,
2018-12-07,0.05,9.768,1.23,-4.3,,,
2018-12-08,0,9.772,0.97,-7.3,,,
2018-12-09,0,4.395,0.7,-7,,,
2018-12-10,0,4.407,0.66,-3.9,,,
2018-12-11,3.14,9.769,0.35,-3,,,
2018-12-12,0,15.155,0.51,-4,,,
2018-12-13,0.15,4.392,0.57,-5.5,,,
2018-12-14,0,4.436,0.56,-5.9,,,
2018-12-15,0,9.772,0.6,-5,,,
2018-12-16,0,4.455,0.65,-1.8,,,
2018-12-17,0,4.421,0.95,0.6,,,
2018-12-18,0,9.802,0.78,-0.8,,,
2018-12-19,0,4.443,1.05,3,,,
2018-12-20,0,9.868,0.69,2,,,
2018-12-21,0,4.46,0.78,2,,,
2018-12-22,0,4.461,0.79,4.8,,,
2018-12-23,1.23,4.474,1.1,3,,,
2018-12-24,0.01,4.498,0.93,-1.9,,,
2018-12-25,0,4.484,0.59,-3.6,,,
2018-12-26,0,4.491,1,1.9,,,
2018-12-27,0,4.497,1.24,-6.9,,,
2018-12-28,0,4.501,0.9,-8.6,,,
2018-12-29,0,4.505,1.03,-7.8,,,
2018-12-30,0,4.522,0.73,-6.8,,,
2018-12-31,0,4.54,0.68,-5.9,,,
2019-01-01,0,1.122,0.83,-5.8,,,
2019-01-02,0,1.091,0.93,-5,,,
2019-01-03,0,1.086,0.79,-4.8,,,
2019-01-04,0,1.138,0.88,-3.8,,,
2019-01-05,0,6.382,0.75,-2.5,,,
2019-01-06,0,1.16,0.7,-3.4,,,
2019-01-07,0,1.148,0.88,-4.3,,,
2019-01-08,0,1.166,1.29,-2.9,,,
2019-01-09,0,1.17,0.75,-6.2,,,
2019-01-10,0,1.18,1.12,-2.6,,,
2019-01-11,0,2.812,0.74,-1.2,,,
2019-01-12,4.96,8.061,0.44,0.2,,,
2019-01-13,0.04,2.807,0.57,-0.5,,,
2019-01-14,0.01,2.899,0.63,-2,,,
2019-01-15,0,2.889,0.95,-1.5,,,
2019-01-16,0.07,2.886,0.96,-5.8,,,
2019-01-17,0,2.877,1.13,-1.4,,,
2019-01-18,0,2.961,1.04,-1.3,,,
2019-01-19,0,2.942,0.89,0.8,,,
2019-01-20,0,2.924,1.33,-0.6,,,
2019-01-21,0,2.916,1.29,-2.6,,,
2019-01-22,0,2.962,1.16,0.1,,,
2019-01-23,0,2.993,1.24,1,,,
2019-01-24,0,3.312,0.96,-1.9,,,
2019-01-25,0,3.186,1.1,-3.3,,,
2019-01-26,0,3.061,1.16,-4.4,,,
2019-01-27,0,3.049,1.09,-4,,,
2019-01-28,0,4.149,1.35,-0.7,,,
2019-01-29,0,5.249,1.04,-2.4,,,
2019-01-30,0,4.182,1.51,2.2,,,
2019-01-31,0.15,3.115,0.86,-0.8,,,
2019-02-01,0,2.914,1.51,-2.3,,,
2019-02-02,0,2.928,1.4,0.4,,,
2019-02-03,15.76,13.174,0.73,4,,,
2019-02-04,0.01,2.969,1.7,0.8,,,
2019-02-05,0,8.115,1.18,0.2,,,
2019-02-06,0,2.91,1.35,3.5,,,
2019-02-07,0.12,2.221,1.39,0.7,,,
2019-02-08,0,3.796,1.14,-2.5,,,
2019-02-09,0,3.813,1.41,-3.1,,,
2019-02-10,0,3.831,0.75,-4.1,,,
2019-02-11,0,4.114,1.64,-2,,,
2019-02-12,0,4.398,1.1,-3.4,,,
2019-02-13,0,4.379,1.29,-2.1,,,
2019-02-14,0,4.36,0.89,-1.8,,,
2019-02-15,0.36,1.642,1.5,2.4,,,
2019-02-16,0,4.38,1.5,-1.3,,,
2019-02-17,0,3.602,1.63,-1.6,,,
2019-02-18,0.03,11.237,1.37,0.3,,,
2019-02-19,25.06,18.872,0.71,1.6,,,
2019-02-20,0,3.696,1.14,0.4,,,
2019-02-21,0,8.707,1.3,1.2,,,
2019-02-22,0,3.536,1.41,2.8,,,
2019-02-23,0,3.751,1.42,2.6,,,
2019-02-24,0,3.727,1.85,4,,,
2019-02-25,0,3.692,1.93,5.7,,,
2019-02-26,0,3.762,1.74,4,,,
2019-02-27,0,3.751,1.37,5.9,,,
2019-02-28,0,3.779,1.79,5.7,,,
2019-03-01,0.02,2.672,1.35,-0.2,,,
2019-03-02,0,2.711,1.25,-0.2,,,
2019-03-03,0,2.694,1.32,1.7,,,
2019-03-04,0,2.784,1.47,3.3,,,
2019-03-05,0,2.241,1.4,1.9,,,
2019-03-06,0.05,0.041,1.56,4.4,,,
2019-03-07,1.84,7.112,1.48,4.5,,,
2019-03-08,0.57,7.133,2.12,4.7,,,
2019-03-09,0,2.154,2.34,5,,,
2019-03-10,2.15,7.177,1.45,6.2,,,
2019-03-11,0.05,2.204,1.54,4.6,,,
2019-03-12,1.99,2.265,1.99,4.6,,,
2019-03-13,0.1,1.883,2.23,1.1,,,
2019-03-14,0,2.653,2.07,1.2,,,
2019-03-15,5.56,12.163,1.9,4,,,
2019-03-16,2.21,2.326,1.62,2.2,,,
2019-03-17,0,2.339,2.18,3.9,,,
2019-03-18,0,2.377,2.31,4.5,,,
2019-03-19,0,2.403,2.92,9.2,,,
2019-03-20,9.44,7.805,1.97,9.8,,,
2019-03-21,8.4,12.961,2.1,8.8,,,
2019-03-22,0,17.692,2.24,4.2,,,
2019-03-23,0.23,17.144,2.09,2.7,,,
2019-03-24,0,17.174,2.37,2.2,,,
2019-03-25,0,7.347,2.43,5,,,
2019-03-26,0,12.266,3.19,8.5,,,
2019-03-27,0,2.49,3.34,10.2,,,
2019-03-28,0,12.31,1.65,7.3,,,
2019-03-29,0,7.403,2.5,8.1,,,
2019-03-30,6.32,7.436,1.96,5.6,,,
2019-03-31,0.16,2.586,1.54,1.6,,,
2019-04-01,0,9.721,2.84,6,,,
2019-04-02,0,9.727,2.89,5.8,,,
2019-04-03,0,4.866,2.82,5.3,,,
2019-04-04,0.07,4.913,3.37,8.2,,,
2019-04-05,0,8.343,3.1,10.4,,,
2019-04-06,0,2.666,3.16,10,,,
2019-04-07,0.13,1.526,2.21,12.7,,,
2019-04-08,0,6.4,3.59,10.4,,,
2019-04-09,15.02,15.987,2.4,8.7,,,
2019-04-10,15.88,26.939,1.42,6.6,,,
2019-04-11,1.64,22.16,2.44,8.6,,,
2019-04-12,0.22,22.105,3.08,9.1,,,
2019-04-13,0,17.254,2.74,10.3,,,
2019-04-14,0,22.102,2.6,11.4,,,
2019-04-15,0,26.957,3.65,9.4,,,
2019-04-16,0,22.114,3.42,11.3,,,
2019-04-17,0,17.287,2.78,11.7,,,
2019-04-18,0,17.28,2.95,10.8,,,
2019-04-19,0,12.489,1.66,9.9,,,
2019-04-20,0,17.284,3.01,9.6,,,
2019-04-21,0,7.696,2.16,13.1,,,
2019-04-22,0,12.497,3.27,13.3,,,
2019-04-23,1.54,7.722,2.15,14.2,,,
2019-04-24,12.77,22.498,1.57,14.2,,,
2019-04-25,2,12.555,2.07,13.1,,,
2019-04-26,5.54,17.34,1.59,8.8,,,
2019-04-27,0.25,7.798,3.21,11.5,,,
2019-04-28,0,12.597,2,10.9,,,
2019-04-29,5.33,22.158,1.7,11.1,,,
2019-04-30,0,17.393,2.72,14.1,,,
2019-05-01,0,10.7,3.17,14,,,
2019-05-02,0,11.168,4.26,14.3,,,
2019-05-03,0,5.962,4.46,15.7,,,
2019-05-04,0.06,10.758,4.39,16.4,,,
2019-05-05,0,6.113,4.67,17.8,,,
2019-05-06,0.27,6.147,4.01,11.9,,,
2019-05-07,0,1.503,4.09,11.4,,,
2019-05-08,0,1.245,4,13.6,,,
2019-05-09,0,1.054,4.63,16.3,,,
2019-05-10,0,5.824,4.64,16.3,,,
2019-05-11,0.12,1.182,4.59,16.2,,,
2019-05-12,0,1.281,4.74,17,,,
2019-05-13,0,1.354,3.83,17.2,,,
2019-05-14,0,1.834,4.68,20.6,,,
2019-05-15,0,2.138,4.66,20.1,,,
2019-05-16,0,1.003,4.69,20.5,,,
2019-05-17,0,1.029,3.8,20,,,
2019-05-18,8.9,11.59,2.76,18.6,,,
2019-05-19,7.12,2.441,2.53,19,,,
2019-05-20,4.81,2.49,3.49,14.3,,,
2019-05-21,0,2.567,4.74,14.9,,,
2019-05-22,0,2.664,5.11,17.4,,,
2019-05-23,0,2.761,5.24,19.3,,,
2019-05-24,0,2.853,5.52,21.6,,,
2019-05-25,0,2.946,4.9,21.5,,,
2019-05-26,0,3.038,4.27,21.4,,,
2019-05-27,29.24,12.253,2.21,17.9,,,
2019-05-28,0,2.999,4.45,16.1,,,
2019-05-29,0,9.057,5.21,18.5,,,
2019-05-30,0.08,2.338,4.23,18.9,,,
2019-05-31,0.53,2.881,4.05,17.5,,,
2019-06-01,0,2.666,3.99,18,,,
2019-06-02,0.04,2.776,4.82,19.1,,,
2019-06-03,0,3.399,5.13,19.9,,,
2019-06-04,0,4.023,5.31,21.7,,,
2019-06-05,0,5.762,5.37,22,,,
2019-06-06,17.58,7.501,3.21,21.8,,,
2019-06-07,26.99,17.712,2.26,18.6,,,
2019-06-08,0.01,20.603,4.29,20,,,
2019-06-09,0,20.648,4.58,18.5,,,
2019-06-10,0.08,3.321,3.49,17.8,,,
2019-06-11,0.08,7.718,3.48,17.6,,,
2019-06-12,0,3.466,4.45,18.5,,,
2019-06-13,0,54.844,4.61,19.6,,,
2019-06-14,0.42,66.554,2.29,19,,,
2019-06-15,23.92,80.53,3.69,18.6,,,
2019-06-16,0.48,15.242,4,18.8,,,
2019-06-17,0.06,6.12,4.69,20.7,,,
2019-06-18,0.36,14.773,3.19,21.1,,,
2019-06-19,0,2.446,4.25,21.8,,,
2019-06-20,0,2.861,4.77,22.4,,,
2019-06-21,2.29,6.971,5.24,22.1,,,
2019-06-22,0,2.889,4.09,20.6,,,
2019-06-23,0,7.349,3.63,19.4,,,
2019-06-24,0,3.235,4.93,21.4,,,
2019-06-25,0,3.393,5.28,22.5,,,
2019-06-26,21.76,15.912,2.66,20.9,,,
2019-06-27,26.31,24.087,3.24,23.3,,,
2019-06-28,0.07,33.046,4.17,22.9,,,
2019-06-29,8.07,27.858,2.32,21.9,,,
2019-06-30,0.18,15.331,3.22,23,,,
2019-07-01,0,11.789,2.54,21.7,,,
2019-07-02,0,17.67,4.79,22.7,,,
2019-07-03,1.06,4.015,3.81,22,,,
2019-07-04,0,7.602,4.93,23,,,
2019-07-05,0,7.727,5.15,24.7,,,
2019-07-06,0,3.758,5.62,23.2,,,
2019-07-07,0,3.48,4.28,21.8,,,
2019-07-08,0.21,3.201,3.41,21,,,
2019-07-09,0.06,3.511,3,21.2,,,
2019-07-10,10.46,7.232,2.26,20.3,,,
2019-07-11,6.64,7.333,3.1,22.3,,,
2019-07-12,0.29,7.441,3.96,22.5,,,
2019-07-13,1.33,15.593,3.23,22.8,,,
2019-07-14,3.72,7.611,4.6,23.7,,,
2019-07-15,5.23,7.541,3.37,22.4,,,
2019-07-16,5.03,7.391,4.33,23.6,,,
2019-07-17,0,7.424,3.18,23.7,,,
2019-07-18,1.44,7.536,2.88,24,,,
2019-07-19,3.51,11.582,2.67,24.1,,,
2019-07-20,45.96,15.606,2.29,23.6,,,
2019-07-21,43.29,327.523,3.17,25.2,,,
2019-07-22,0.23,265.745,3.62,26.1,,,
2019-07-23,0,100.443,3.95,26.8,,,
2019-07-24,0,59.945,2.69,26.2,,,
2019-07-25,10.67,44.408,2.39,25.8,,,
2019-07-26,9.95,47.312,2.5,26.3,,,
2019-07-27,0.86,43.077,2.97,26.6,,,
2019-07-28,11.87,43.153,3.35,27.1,,,
2019-07-29,0,47.428,4.25,27.2,,,
2019-07-30,0,38.922,4.29,28,,,
2019-07-31,0.06,22.617,4.73,28.2,,,
2019-08-01,0,19.989,5.01,27.8,,,
2019-08-02,0,15.841,5.38,28.4,,,
2019-08-03,0.37,11.576,4.32,28.4,,,
2019-08-04,0.07,11.694,5.09,28.2,,,
2019-08-05,0.03,7.638,5.08,28.7,,,
2019-08-06,19.54,16.161,3.74,25.6,,,
2019-08-07,29.26,79.207,3.2,26.5,,,
2019-08-08,2.81,116.841,4.08,27.2,,,
2019-08-09,0.21,61.823,4.83,27.7,,,
2019-08-10,0,41.423,5.29,27.4,,,
2019-08-11,0.12,24.324,4.6,26.2,,,
2019-08-12,0.07,24.376,3.62,28.2,,,
2019-08-13,0,15.977,4.7,28.2,,,
2019-08-14,0.08,16.162,3.44,26.5,,,
2019-08-15,23.31,20.406,2.29,25.8,,,
2019-08-16,1.38,79.451,3.26,25,,,
2019-08-17,0.77,58.316,3.99,24.8,,,
2019-08-18,0.24,33.278,4.57,23.6,,,
2019-08-19,0.07,28.855,3.75,23,,,
2019-08-20,0,16.12,4.47,23.5,,,
2019-08-21,0.17,12.103,3.56,24.8,,,
2019-08-22,12.28,29.535,2.54,24.6,,,
2019-08-23,0.28,15.36,3.19,22.9,,,
2019-08-24,0.02,11.278,2.26,20.3,,,
2019-08-25,0,7.189,3.78,22.2,,,
2019-08-26,0,8.334,4.03,23.2,,,
2019-08-27,29.4,29.137,1.83,20.2,,,
2019-08-28,0.87,32.676,2.45,22.6,,,
2019-08-29,1.8,16.698,2.46,24.6,,,
2019-08-30,0.07,12.71,3.09,22.9,,,
2019-08-31,0,8.684,2.19,20.3,,,
2019-09-01,0.04,11.804,2.83,21.5,,,
2019-09-02,2.92,8.121,2.11,21,,,
2019-09-03,14.12,16.057,1.68,19.9,,,
2019-09-04,11.69,19.931,1.78,22,,,
2019-09-05,47.66,77.112,3.07,25.9,,,
2019-09-06,0.31,121.531,2.86,25.2,,,
2019-09-07,4.62,64.201,3.04,25.6,,,
2019-09-08,0.04,47.906,2.46,24,,,
2019-09-09,1.96,36.364,1.89,23.3,,,
2019-09-10,0.07,28.081,3.22,26,,,
2019-09-11,11.48,23.983,2.08,22.2,,,
2019-09-12,0.19,23.911,2.07,18.7,,,
2019-09-13,0.07,28.076,3.33,19,,,
2019-09-14,0.02,23.925,2.45,19.9,,,
2019-09-15,0.33,19.808,3.19,21.9,,,
2019-09-16,0.01,15.702,3.29,19.5,,,
2019-09-17,0,11.633,3.52,18,,,
2019-09-18,0,11.631,3.77,21.1,,,
2019-09-19,0,11.657,3.2,18.4,,,
2019-09-20,0,7.604,1.93,17.2,,,
2019-09-21,27.91,24.056,1.42,16.1,,,
2019-09-22,64.63,97.555,1.74,15.8,,,
2019-09-23,1.25,401.715,1.88,15.1,,,
2019-09-24,0.19,148.197,2.66,17.2,,,
2019-09-25,0.1,75.167,2.43,17.7,,,
2019-09-26,0.02,53.455,2.13,18.6,,,
2019-09-27,0.01,36.018,2.86,19.2,,,
2019-09-28,0,30.257,2.78,22.4,,,
2019-09-29,0,23.524,3,21.5,,,
2019-09-30,0,19.089,2.81,21.2,,,
2019-10-01,0.07,16.872,1.5,20.6,,,
2019-10-02,78.84,92.603,1.35,19.7,,,
2019-10-03,52.15,998.477,1.7,19.7,,,
2019-10-04,0.02,284.927,2.33,20.2,,,
2019-10-05,0.96,127.657,1.8,18.2,,,
2019-10-06,0.01,79.355,2.08,13.9,,,
2019-10-07,4.23,59.861,1.19,13.6,,,
2019-10-08,0,46.523,2.2,13.6,,,
2019-10-09,0,30.931,2.17,11.6,,,
2019-10-10,0.02,29.321,1.41,11.9,,,
2019-10-11,0.02,26.93,2.51,16,,,
2019-10-12,0.04,21.94,3.03,16.8,,,
2019-10-13,0,17.012,2.32,13.8,,,
2019-10-14,0.76,57.052,1.96,14,,,
2019-10-15,0.45,12.114,1.58,11.2,,,
2019-10-16,0,12.087,1.73,12,,,
2019-10-17,0,17.056,1.59,12.5,,,
2019-10-18,0.51,7.047,1.26,12.5,,,
2019-10-19,0.09,12.042,1.9,16.1,,,
2019-10-20,0,12.094,1.84,14.9,,,
2019-10-21,0.04,7.209,2.04,14.1,,,
2019-10-22,0,12.108,1.95,14.2,,,
2019-10-23,0.06,7.108,1.21,12.6,,,
2019-10-24,1.01,7.047,1.97,16.4,,,
2019-10-25,0.2,7.023,2.06,16.5,,,
2019-10-26,0,7.06,2.01,11.8,,,
2019-10-27,0,7.087,1.71,9.1,,,
2019-10-28,0,7.081,1.57,8.3,,,
2019-10-29,0,7.088,1.74,10.4,,,
2019-10-30,0,2.033,1.72,8.9,,,
2019-10-31,0,7.02,1.72,10.1,,,
2019-11-01,0,2.077,1.69,13.6,,,
2019-11-02,0,7.005,1.22,11.8,,,
2019-11-03,5.24,7.069,1.36,13.1,,,
2019-11-04,0,3.961,1.47,10.5,,,
2019-11-05,0,3.556,1.41,10,,,
2019-11-06,0,8.622,1.31,9.6,,,
2019-11-07,0,3.642,1.65,9.7,,,
2019-11-08,0,3.663,1.24,6.9,,,
2019-11-09,0,3.67,1.29,6.9,,,
2019-11-10,7.2,3.65,1,6.7,,,
2019-11-11,0.57,3.741,1.11,9.1,,,
2019-11-12,0,8.738,1.05,8,,,
2019-11-13,1.64,6.262,0.93,5.6,,,
2019-11-14,0.07,3.786,1.67,1.1,,,
2019-11-15,2.43,3.853,0.7,0.5,,,
2019-11-16,2.03,8.762,1.02,8.3,,,
2019-11-17,22.49,13.781,0.56,5.2,,,
2019-11-18,7.04,8.727,1.86,6.9,,,
2019-11-19,0,33.794,1.52,1.2,,,
2019-11-20,0,21.408,1.03,0.9,,,
2019-11-21,0.05,17.424,0.93,2.4,,,
2019-11-22,0,13.863,1.19,7.5,,,
2019-11-23,0,8.785,0.91,8.1,,,
2019-11-24,0.01,8.758,1.21,10.6,,,
2019-11-25,0.46,8.814,1.14,6.6,,,
2019-11-26,0,9.498,0.85,6,,,
2019-11-27,0.02,9.488,0.92,5.1,,,
2019-11-28,0.39,3.936,0.84,4.1,,,
2019-11-29,0.02,8.851,0.88,3,,,
2019-11-30,0,3.899,0.79,3.8,,,
2019-12-01,6.07,10.17,0.59,4.7,,,
2019-12-02,0.13,5.191,1.37,1.3,,,
2019-12-03,0,5.175,0.79,-1,,,
2019-12-04,0,5.197,1.02,2.8,,,
2019-12-05,0,5.219,1.21,-1.1,,,
2019-12-06,0,0.201,0.84,-4.2,,,
2019-12-07,0,5.233,0.63,-3.1,,,
2019-12-08,0,5.22,0.64,-1,,,
2019-12-09,0,0.254,0.66,-0.2,,,
2019-12-10,0,5.251,0.63,3.2,,,
2019-12-11,0,5.265,1,4.5,,,
2019-12-12,0,0.485,1.04,-0.3,,,
2019-12-13,0,5.141,0.67,-1.3,,,
2019-12-14,0.02,5.253,0.81,2,,,
2019-12-15,0.07,5.281,0.69,2.8,,,
2019-12-16,0,0.93,0.66,4,,,
2019-12-17,0.04,5.303,0.62,4.9,,,
2019-12-18,0,5.321,0.75,4.2,,,
2019-12-19,0,0.4,1.01,1.4,,,
2019-12-20,0,5.221,0.83,-0.5,,,
2019-12-21,0,0.414,0.63,-2.2,,,
2019-12-22,0,5.29,0.59,1.3,,,
2019-12-23,0,0.425,0.71,1.6,,,
2019-12-24,0,5.342,0.62,0.8,,,
2019-12-25,0,0.494,0.78,1.4,,,
2019-12-26,0.97,5.334,0.72,0.8,,,
2019-12-27,0,0.519,0.85,-1.3,,,
2019-12-28,0,5.282,0.61,-1.8,,,
2019-12-29,4.48,0.548,0.51,-0.2,,,
2019-12-30,1.36,5.392,0.74,3.9,,,
2019-12-31,0.07,0.493,0.99,-2.4,,,
2020-01-01,0,4.399,0.56,0.6,,,
2020-01-02,0,4.422,0.91,-1.4,,,
2020-01-03,0,4.45,0.62,-1.8,,,
2020-01-04,0,4.478,0.5,-0.7,,,
2020-01-05,0,6.871,0.73,4.3,,,
2020-01-06,2.48,9.264,1.21,-3.6,,,
2020-01-07,43.15,23.766,0.57,6.4,,,
2020-01-08,3.73,67.448,1.17,7.4,,,
2020-01-09,0,62.397,1.01,-0.2,,,
2020-01-10,0,43.374,0.73,-1,,,
2020-01-11,0,28.747,0.85,1.2,,,
2020-01-12,0,19.029,0.78,2.3,,,
2020-01-13,0,19.107,0.83,2.9,,,
2020-01-14,0,14.1,0.71,3.4,,,
2020-01-15,0,9.21,0.86,2.9,,,
2020-01-16,0,9.251,0.82,-1.6,,,
2020-01-17,0,9.268,0.69,-0.7,,,
2020-01-18,0,14.108,0.78,0.9,,,
2020-01-19,0,4.313,0.79,-0.2,,,
2020-01-20,0,9.226,1.2,0.8,,,
2020-01-21,0,9.236,0.87,-0.9,,,
2020-01-22,0,4.384,0.75,0.4,,,
2020-01-23,1.4,9.274,0.74,4.5,,,
2020-01-24,0.06,9.247,0.97,4.2,,,
2020-01-25,0,4.387,0.72,4.1,,,
2020-01-26,0.41,9.269,0.98,3.8,,,
2020-01-27,8.8,9.227,1,5.3,,,
2020-01-28,6.21,9.202,0.98,4.7,,,
